5-35;Nun setzt sie alle Skribler gegen mich in Bewegung, namentlich ihren armen Gatten, den wahrlich das isabellenfarbige Hemd seiner Ehehälfte nicht wenig inkommodiert, besonders im Sommer, wo die Holde dadurch noch anmutiger als gewöhnlich duftet – so daß er manchmal, wie wahnsinnig, aus dem Bette springt, und nach dem Schreibtische stürzt, und mich schnell zugrunde schreiben will;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-36;Das Brockhausische Konversationsblatt enthält im Sommer weit mehr Schmähartikel gegen mich als im Winter;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-37;Verzeih, lieber Leser, daß diese Zeilen dem Ernste der Zeit nicht ganz angemessen sind;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-38;Aber meine Feinde sind gar zu lächerlich! Ich sage Feinde, ich gebe ihnen aus Courtoisie diesen Titel, obgleich sie meistens nur meine Verleumder sind;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-39;Es sind kleine Leute, deren Haß nicht einmal bis an meine Waden reicht;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-40;Mit stumpfen Zähnen nagen sie an meinen Stiefeln;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-41;Das bellt sich müd da unten;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-42;Mißlicher ist es, wenn die Freunde mich verkennen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-43;Das dürfte mich verstimmen, und wirklich, es verstimmt mich;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-44;Ich will es aber nicht verhehlen, ich will es selber zur öffentlichen Kunde bringen, daß auch von seiten der himmlischen Partei mein guter Leumund angegriffen worden;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-45;Diese hat jedoch Phantasie, und ihre Insinuationen sind nicht so platt prosaisch wie die der böotischen, sodomitischen und abderitischen Partei;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-46;Oder gehörte nicht eine große Phantasie dazu, daß man mich in jüngster Zeit der antiliberalsten Tendenzen bezichtigte und der Sache der Freiheit abtrünnig glaubte? Eine gedruckte Äußerung über diese angeschuldete Abtrünnigkeit fand ich dieser Tage in einem Buche, betitelt: »Briefe eines Narren an eine Närrin«;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-47;Ob des vielen Guten und Geistreichen, das darin enthalten ist, ob der edlen Gesinnung des Verfassers überhaupt, verzeih ich diesem gern die mich betreffenden bösen Äußerungen, ich weiß, von welcher Himmelsgegend ihm dergleichen zugeblasen worden, ich weiß, woher der Wind pfiff;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-48;Da gibt es nämlich unter unseren jakobinischen Enragés, die seit den Juliustagen so laut geworden, einige Nachahmer jener Polemik, die ich während der Restaurationsperiode mit fester Rücksichtslosigkeit und zugleich mit besonnener Selbstsicherung geführt habe;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-49;Jene aber haben ihre Sache sehr schlecht gemacht, und statt die persönlichen Bedrängnisse, die ihnen daraus entstanden, nur ihrer eigenen Ungeschicklichkeit beizumessen, fiel ihr Unmut auf den Schreiber dieser Blätter, den sie unbeschädigt sahen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-50;Es ging ihnen wie dem Affen, der zugesehen hatte, wie sich ein Mensch rasierte;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-51;Als dieser nun das Zimmer verließ, kam der Affe und nahm das Barbierzeug wieder aus der Schublade hervor, und seifte sich ein und schnitt sich dann die Kehle ab;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-52;Ich weiß nicht, inwieweit jene deutschen Jakobiner sich die Kehle abgeschnitten, aber ich sehe, daß sie stark bluten;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-53;Auf mich schelten sie jetzt;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-54;Seht, rufen sie, wir haben uns ehrlich eingeseift und bluten für die gute Sache, der Heine meint es aber nicht ehrlich mit dem Barbieren, ihm fehlt der wahre Ernst beim Gebrauche des Messers, er schneidet sich nie, er wischt sich ruhig die Seife ab, und pfeift sorglos dabei, und lacht über die blutigen Wunden der Kehlabschneider, die es ehrlich meinen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-55;Gebt euch zufrieden, ich habe mich diesmal geschnitten;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-56;»Diejenigen, welche lesen können, werden in diesem Buche von selbst merken, daß die größten Gebrechen desselben nicht meiner Schuld beigemessen werden dürfen, und diejenigen, welche nicht lesen können, werden gar nichts merken;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-57;« Mit diesen einfachen Vernunftschlüssen, die der alte Scarron seinem »Komischen Romane« voransetzt, kann ich auch diese ernsteren Blätter bevorworten;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-58;Ich gebe hier eine Reihe Artikel und Tagesberichte, die ich, nach dem Begehr des Augenblicks, in stürmischen Verhältnissen aller Art, zu leicht erratbaren Zwecken, unter noch leichter erratbaren Beschränkungen, für die Augsburger »Allgemeine Zeitung« geschrieben habe;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-59;Diese anonymen, flüchtigen Blätter soll ich nun unter meinem Namen als festes Buch herausgeben, damit kein anderer, wie ich bedroht worden bin, sie nach eigener Laune zusammenstellt und nach Willkür umgestaltet oder gar jene fremden Erzeugnisse hineinmischt, die man mir irrtümlich zuschreibt;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-60;Ich benutze diese Gelegenheit, um aufs bestimmteste zu erklären, daß ich seit zwei Jahren in keinem politischen Journal Deutschlands außer der »Allgemeinen Zeitung« eine Zeile drucken lassen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-61;Letztere, die ihre weltberühmte Autorität so sehr verdient, und die man wohl die »Allgemeine Zeitung« von Europa nennen dürfte, schien mir eben wegen ihres Ansehens und ihres unerhört großen Absatzes das geeignete Blatt für Berichterstattungen, die nur das Verständnis der Gegenwart beabsichtigen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-62;Wenn wir es dahin bringen, daß die große Menge die Gegenwart versteht, so lassen die Völker sich nicht mehr von den Lohnschreibern der Aristokratie zu Haß und Krieg verhetzen, das große Völkerbündnis, die Heilige Allianz der Nationen, kommt zustande, wir brauchen aus wechselseitigem Mißtrauen keine stehenden Heere von vielen hunderttausend Mördern mehr zu füttern, wir benutzen zum Pflug ihre Schwerter und Rosse, und wir erlangen Friede und Wohlstand und Freiheit;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-63;Dieser Wirksamkeit bleibt mein Leben gewidmet, es ist mein Amt;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-64;Der Haß meiner Feinde darf als Bürgschaft gelten, daß ich dieses Amt bisher recht treu und ehrlich verwaltet;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-65;Ich werde mich jenes Hasses immer würdig zeigen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-66;Meine Feinde werden mich nie verkennen, wenn auch die Freunde im Taumel der aufgeregten Leidenschaften meine besonnene Ruhe für Lauheit halten möchten;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-67;Jetzt freilich, in dieser Zeit, werden sie mich weniger verkennen als damals, wo sie am Ziel ihrer Wünsche zu stehen glaubten und Siegeshoffnung alle Segel ihrer Gedanken schwellte, an ihrer Torheit nahm ich keinen Teil, aber ich werde immer teilnehmen an ihrem Unglück;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-68;Ich werde nicht in die Heimat zurückkehren, solange noch ein einziger jener edlen Flüchtlinge, die vor allzu großer Begeisterung keiner Vernunft Gehör geben konnten, in der Fremde, im Elend, weilen muß;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-69;Ich würde lieber bei dem ärmsten Franzosen um eine Kruste Brot betteln, als daß ich Dienst nehmen möchte bei jenen vornehmen Gönnern im deutschen Vaterlande, die jede Mäßigung der Kraft für Feigheit halten oder gar für präludierenden Übergang zum Servilismus, und die unsere beste Tugend, den Glauben an die ehrliche Gesinnung des Gegners, für plebejische Erbdummheit ansehen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-70;Ich werde mich nie schämen, betrogen worden zu sein von jenen, die uns so schöne Hoffnungen ins Herz lächelten: »Wie alles aufs friedlichste zugestanden werden sollte, wie wir hübsch gemäßigt bleiben müßten, damit die Zugeständnisse nicht erzwungen und dadurch ungedeihlich würden, wie sie wohl selbst einsähen, daß man die Freiheit uns nicht ohne Gefahr länger vorenthalten könne – – –;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-71;« Ja, wir sind wieder Düpes geworden, und wir müssen eingestehen, daß die Lüge wieder einen großen Triumph erfochten und neue Lorbeeren eingeerntet;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-72;In der Tat, wir sind die Besiegten, und seit die heroische Überlistung auch offiziell beurkundet worden, seit der Promulgation der deplorabelen Bundestagsbeschlüsse vom 28;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-73;Junius, erkrankt uns das Herz in der Brust vor Kummer und Zorn;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-74;Armes, unglückliches Vaterland! welche Schande steht dir bevor, wenn du sie erträgst, diese Schmach! welche Schmerzen, wenn du sie nicht erträgst! Nie ist ein Volk von seinen Machthabern grausamer verhöhnt worden;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-75;Nicht bloß, daß jene Bundestagsordonnanzen voraussetzen, wir ließen uns alles gefallen: man möchte uns dabei noch einreden, es geschehe uns ja eigentlich gar kein Leid oder Unrecht;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-76;Wenn ihr aber auch mit Zuversicht auf knechtische Unterwürfigkeit rechnen durftet, so hattet ihr doch kein Recht, uns für Dummköpfe zu halten;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-77;Eine Handvoll Junker, die nichts gelernt haben als ein bißchen Roßtäuscherei, Volteschlagen, Becherspiel oder sonstig plumpe Schelmenkünste, womit man höchstens nur Bauern auf Jahrmärkten übertölpeln kann: diese wähnen damit ein ganzes Volk betören zu können, und zwar ein Volk, welches das Pulver erfunden hat und die Buchdruckerei und die »Kritik der reinen Vernunft«;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-78;Diese unverdiente Beleidigung, daß ihr uns für noch dümmer gehalten, als ihr selber seid, und euch einbildet, uns täuschen zu können, das ist die schlimmere Beleidigung, die ihr uns zugefügt in Gegenwart der umstehenden Völker;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-79;Ich will nicht die konstitutionellen deutschen Fürsten anklagen, ich kenne ihre Nöte, ich weiß, sie schmachten in den Ketten ihrer kleinen Kamarillen und sind nicht zurechnungsfähig;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-80;Dann sind sie auch durch Zwang aller Art von Östreich und Preußen embauchiert worden;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-81;Wir wollen sie nicht schmähen, wir wollen sie bedauern;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-82;Früh oder spät ernten sie die bitteren Früchte der bösen Saat;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-83;Die Toren, sie sind noch eifersüchtig aufeinander, und während jedes klare Auge einsieht, daß sie am Ende von Östreich und Preußen mediatisiert werden, ist all ihr Sinnen und Trachten nur darauf gerichtet, wie man dem Nachbar ein Stück seines Ländchens abgewinnt;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-84;Wahrlich, sie gleichen jenen Dieben, die, während man sie nach der Hängstätte führt, sich noch untereinander die Taschen bestehlen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-85;Wir können ob der Großtaten des Bundestags nur die beiden absoluten Mächte Östreich und Preußen unbedingt anklagen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-86;Wie weit sie gemeinschaftlich unsere Erkenntlichkeit in Anspruch nehmen, kann ich nicht bestimmen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-87;Nur will es mich bedünken, als habe Östreich wieder das Gehässige jener Großtaten auf die Schulter seines weisen Bundesgenossen zu wälzen gewußt;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-88;In der Tat, wir können gegen Östreich kämpfen und todeskühn kämpfen, mit dem Schwert in der Hand, aber wir fühlen in tiefster Brust, daß wir nicht berechtigt sind, mit Scheltworten diese Macht zu schmähen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-89;Östreich war immer ein offener, ehrlicher Feind, der nie seinen Ankampf gegen den Liberalismus geleugnet oder auf eine kurze Zeit eingestellt hätte;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-90;Metternich hat nie mit der Göttin der Freiheit geliebäugelt, er hat nie in der Angst des Herzens den Demagogen gespielt, er hat nie Arndts Lieder gesungen und dabei Weißbier getrunken, er hat nie auf der Hasenheide geturnt, er hat nie pietistisch gefrömmelt, er hat nie mit den Festungsarrestanten geweint, geweint, während er sie an der Kette festhielt, – man wußte immer, wie man mit ihm dran war, man wußte, daß man sich vor ihm zu hüten hatte, und man hütete sich vor ihm;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-91;Er war immer ein sicherer Mann, der uns weder durch gnädige Blicke täuschte noch durch Privatmalicen empörte;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-92;Man wußte, daß er weder aus Liebe noch aus kleinlichem Hasse, sondern großartig im Geiste eines Systems handelte, welchem Östreich seit drei Jahrhunderten treu geblieben;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-93;Es ist dasselbe System, für welches Östreich gegen die Reformation gestritten, es ist dasselbe System, wofür es mit der Revolution in den Kampf getreten;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-94;Für dieses System fochten nicht bloß die Männer, sondern auch die Töchter vom Hause Habsburg;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-95;Für die Erhaltung dieses Systems hatte Marie Antoinette in den Tuilerien zum kühnsten Kampfe die Waffen ergriffen, für die Erhaltung dieses Systems hatte Maria Luisa, die als erklärte Regentin für Mann und Kind streiten sollte, in denselben Tuilerien den Kampf unterlassen und die Waffen niedergelegt;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-96;Kaiser Franz hat für die Erhaltung dieses Systems den teuersten Gefühlen entsagt und unsägliches Herzleid erduldet, eben jetzt trägt er Trauer um den geliebten glühenden Enkel, den er jenem Systeme geopfert, dieser neue Kummer hat tief gebeugt das greise Haupt, welches einst die deutsche Kaiserkrone getragen – dieser arme Kaiser ist noch immer der Repräsentant des unglücklichen Deutschlands! Von Preußen dürfen wir in einem anderen Tone sprechen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-97;Hier hemmt uns wenigstens keine Pietät ob der Heiligkeit eines deutschen Kaiserhaupts;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-98;Mögen immerhin die gelehrten Knechte an der Spree von einem großen Imperator des Borussenreichs träumen und die Hegemonie und Schirmherrlichkeit Preußens proklamieren;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-99;Aber bis jetzt ist es den langen Fingern von Hohenzollern noch nicht gelungen, die Krone Karls des Großen zu erfassen und zu dem Raub so vieler polnischer und sächsischer Kleinodien in den Sack zu stecken;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-100;Noch hängt die Krone Karls des Großen viel zu hoch, und ich zweifle sehr, ob sie je herabsinkt auf das witzige Haupt jenes goldgespornten Prinzen, dem seine Barone schon jetzt als dem künftigen Restaurator des Rittertums ihre Huldigungen darbringen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-101;Ich glaube vielmehr, Se;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-102;Königl;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-103;Hoheit wird statt eines Nachfolgers Karls des Großen nur ein Nachfolger Karls X;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-104;und Karls von Braunschweig;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-105;Es ist wahr, noch vor kurzem haben viele Freunde des Vaterlandes die Vergrößerung Preußens gewünscht und in seinen Königen die Oberherren eines vereinigten Deutschlands zu sehen gehofft, und man hat die Vaterlandsliebe zu ködern gewußt, und es gab einen preußischen Liberalismus, und die Freunde der Freiheit blickten schon vertrauensvoll nach den Linden von Berlin;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-106;Was mich betrifft, ich habe mich nie zu solchem Vertrauen verstehen wollen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-107;Ich betrachtete vielmehr mit Besorgnis diesen preußischen Adler, und während andere rühmten, wie kühn er in die Sonne schaue, war ich desto aufmerksamer auf seine Krallen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-108;Ich traute nicht diesem Preußen, diesem langen, frömmelnden Kamaschenheld mit dem weiten Magen und mit dem großen Maule und mit dem Korporalstock, den er erst in Weihwasser taucht, ehe er damit zuschlägt;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-109;Mir mißfiel dieses philosophisch christliche Soldatentum, dieses Gemengsel von Weißbier, Lüge und Sand;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-110;Widerwärtig, tief widerwärtig war mir dieses Preußen, dieses steife, heuchlerische, scheinheilige Preußen, dieser Tartüff unter den Staaten;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-111;Endlich, als Warschau fiel, fiel auch der weiche, fromme Mantel, worin sich Preußen so schön zu drapieren gewußt, und selbst der Blödsichtigste erblickte die eiserne Rüstung des Despotismus, die darunter verborgen war;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-112;Diese heilsame Enttäuschung verdankt Deutschland dem Unglück der Polen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-113;Die Polen! Das Blut zittert mir in den Adern, wenn ich das Wort niederschreibe, wenn ich daran denke, wie Preußen gegen diese edelsten Kinder des Unglücks gehandelt hat, wie feige, wie gemein, wie meuchlerisch;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-114;Der Geschichtschreiber wird vor innerem Abscheu keine Worte finden können, wenn er etwa erzählen soll, was sich zu Fischau begeben hat, jene unehrlichen Heldentaten wird vielmehr der Scharfrichter beschreiben müssen – – – ich höre das rote Eisen schon zischen auf Preußens magerem Rücken;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-115;Unlängst las ich in der »Allg;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-116;Zeitung«, daß der Geh;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-117;Regierungsrat Friedrich von Raumer, welcher sich unlängst die Renommee eines königl;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-118;Preuß;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-119;Revolutionärs erworben, indem er als Mitglied der Zensurkommission gegen deren allzu unterdrückungssüchtige Strenge sich aufgelehnt, jetzt den Auftrag erhalten hat, das Verfahren der preußischen Regierung gegen Polen zu rechtfertigen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-120;Die Schrift ist vollendet, und der Verfasser hat bereits seine zweihundert Taler Preußisch Kurant dafür in Empfang genommen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-121;Indessen, wie ich höre, ist sie nach der Meinung der uckermärkischen Kamarilla noch immer nicht servil genug geschrieben;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-122;– So geringfügig auch dieses kleine Begebnis aussieht, so ist es eben groß genug, den Geist der Gewalthaber und ihrer Untergebenen zu charakterisieren;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-123;Ich kenne zufällig den armen Friedrich von Raumer, ich habe ihn zuweilen in seinem blaugrauen Röckchen und graublauen Militärmützchen unter den Linden spazieren sehen, ich sah ihn mal auf dem Katheder, als er den Tod Ludwigs XVI;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-124;vortrug und dabei einige königl;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-125;Preuß;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-126;Amtstränen vergoß, dann habe ich in einem Damenalmanach seine »Geschichte der Hohenstaufen« gelesen, ich kenne ebenfalls seine »Briefe aus Paris«, worin er der Madame Crelinger und ihrem Gatten über die hiesige Politik und das hiesige Theater seine Ansichten mitteilt;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-127;Es ist durchaus ein friedlebiger Mann, der ruhig Queue macht;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-128;Von allen mittelmäßigen Schriftstellern ist er noch der beste, und dabei ist er nicht ganz ohne Salz, und er hat eine gewisse äußere Gelehrsamkeit und gleicht daher einem alten trockenen Hering, der mit gelehrter Makulatur umwickelt ist;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-129;Ich wiederhole, es ist das friedlebigste Geschöpf, das sich immer ruhig von seinen Vorgesetzten die Säcke aufladen ließ und gehorsam damit zur Amtsmühle trabte und nur hie und da stillstand, wo Musik gemacht wurde;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-130;Wie schnöde muß sich nun eine Regierung in ihrer Unterdrückungslust gezeigt haben, wenn sogar ein Friedrich von Raumer die Geduld verlor und rappelköpfisch wurde und nicht weitertraben wollte und sogar in menschlicher Sprache zu sprechen begann! Hat er vielleicht den Engel mit dem Schwerte gesehen, der im Wege steht, und den die Bileame von Berlin, die Verblendeten, noch nicht sehen? Ach! sie gaben dem armen Geschöpfe die wohlgemeintesten Tritte und stacheln es mit ihren goldenen Sporen und haben es schon zum dritten Male geschlagen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-131;Das Volk der Borussen aber – und daraus kann man seinen Zustand ermessen – pries seinen Friedrich von Raumer als einen Ajax der Freiheit;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-132;Dieser königl;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-133;Preuß;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-134;Revolutionär wird nun dazu benutzt, eine Apologie des Verfahrens gegen Polen zu schreiben und das Berliner Kabinett in der öffentlichen Meinung wieder ehrlich zu machen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-135;Dieses Preußen! wie es versteht, seine Leute zu gebrauchen! Es weiß sogar von seinen Revolutionären Vorteil zu ziehen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-136;Zu seinen Staatskomödien bedarf es Komparsen von jeder Farbe;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-137;Es weiß sogar trikolor gestreifte Zebras zu benutzen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-138;So hat es in den letzten Jahren seine wütendsten Demagogen dazu gebraucht, überall herum zu predigen: daß ganz Deutschland preußisch werden müsse;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-139;Hegel mußte die Knechtschaft, das Bestehende, als vernünftig rechtfertigen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-140;Schleiermacher mußte gegen die Freiheit protestieren und christliche Ergebung in den Willen der Obrigkeit empfehlen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-141;Empörend und verrucht ist diese Benutzung von Philosophen und Theologen, durch deren Einfluß man auf das gemeine Volk wirken will, und die man zwingt, durch Verrat an Vernunft und Gott sich öffentlich zu entehren;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-142;Wie manch schöner Name, wie manch hübsches Talent wird da zugrunde gerichtet für die nichtswürdigsten Zwecke;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-143;Wie schön war der Name Arndts, ehe er auf höheren Geheiß jenes schäbige Büchlein geschrieben, worin er wie ein Hund wedelt und hündisch, wie ein wendischer Hund, die Sonne des Julius anbellt;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-144;Stägemann, ein Name besten Klanges, wie tief ist er gesunken, seit er Russenlieder gedichtet! Mag es ihm die Muse verzeihen, die einst mit heiligem Kuß zu besseren Liedern seine Lippen geweiht hat;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-145;Was soll ich von Schleiermacher sagen, dem Ritter des roten Adlerordens dritter Klasse! Er war einst ein besserer Ritter und war selbst ein Adler und gehörte zur ersten Klasse;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-146;Aber nicht bloß die Großen, sondern auch die Kleinen werden ruiniert;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-147;Da ist der arme Ranke, den die preußische Regierung einige Zeit auf ihre Kosten reisen lassen, ein hübsches Talent, kleine historische Figürchen auszuschnitzeln und pittoresk nebeneinander zu kleben, eine gute Seele, gemütlich wie Hammelfleisch mit Teltower Rübchen, ein unschuldiger Mensch, den ich, wenn ich mal heurate, zu meinem Hausfreund wähle, und der gewiß auch liberal – dieser mußte jüngst in der Staatszeitung eine Apologie der Bundestagsbeschlüsse drucken lassen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-148;Andere Stipendiaten, die ich nicht nennen will, haben Ähnliches tun müssen und sind doch ganz liberale Leute;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-149;Oh, ich kenne sie, diese Jesuiten des Nordens! Wer nur jemals aus Not oder Leichtsinn das Mindeste von ihnen angenommen hat, ist ihnen auf immer verfallen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-150;Wie die Hölle Proserpinen nicht losgibt, weil sie den Kern eines Granatapfels dort genossen, so geben jene Jesuiten keinen Menschen los, der nur das Mindeste von ihnen genossen hat, und sei es auch nur einen einzigen Kern des goldenen Apfels oder, um prosaisch zu sprechen, einen einzigen Louisdor, – kaum erlauben sie ihm, wie die Hölle der Proserpine, die eine Hälfte des Jahres in oberweltlichem Lichte zuzubringen, – in solcher Periode erscheinen diese Leute wie Lichtmenschen, und sie nehmen Platz unter uns andern Olympiern und sprechen und schreiben ambrosisch liberal, doch zur gehörigen Zeit findet man sie wieder im höllischen Dunkel, im Reiche des Obskurantismus, und sie schreiben preußische Apologien, Erklärungen gegen den »Messager«, Zensurgesetzentwürfe oder gar eine Rechtfertigung der Bundestagsbeschlüsse;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-151;Letztere, die Bundestagsbeschlüsse, kann ich nicht unbesprochen lassen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-152;Ich werde ihre amtlichen Verteidiger nicht zu widerlegen, noch viel weniger, wie vielfach geschehen, ihre Illegalität zu erweisen suchen;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-153;Da ich wohl weiß, von welchen Leuten die Urkunde, worauf sich jene Beschlüsse berufen, verfertigt worden ist: so zweifle ich keineswegs, daß diese Urkunde, nämlich die Wiener Bundesakte, zu jedem despotischen Gelüste die legalsten Befugnisse enthält;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-154;Bis jetzt hat man von jenem Meisterwerk der edlen Junkerschaft wenig Gebrauch gemacht, und sein Inhalt konnte dem Volke gleichgültig sein;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
5-155;Nun es aber ins rechte Tageslicht gestellt wird, dieses Meisterstück, nun die eigentlichen Schönheiten des Werkes, die geheimen Springfedern, die verborgenen Ringe, woran jede Kette befestigt werden kann, die Fußangeln, die versteckten Halseisen, Daumschrauben, kurz nun die ganze künstliche, durchtriebene Arbeit allgemein sichtbar wird: jetzt sieht jeder, daß das deutsche Volk, als es für seine Fürsten Gut und Blut geopfert und den versprochenen Lohn der Dankbarkeit empfangen sollte, aufs heilloseste getäuscht worden, daß man ein freches Gaukelspiel mit uns getrieben, daß man statt der zugelobten Magna Charta der Freiheit uns nur eine verbriefte Knechtschaft ausgefertigt hat;Heinrich Heine;1832;Prosa;Franzoesische Zustaende
